Date,AUT,BEL,BGR,CHE,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,ITA,LTU,LUX,LVA,MNE,NLD,NOR,POL,PRT,ROU,SVK,SVN,SWE
2024-09-09 00:00:00+00:00,6.690658,8.768552,3.619256,6.081565,6.430698,51.243707,3.675952,25.675167,0.735542,7.824897,41.964065,30.061592,5.704673,2.011378,4.780513,31.570077,1.334012,0.534760,0.734482,0.303768,12.351810,12.933577,17.350987,5.640446,5.732766,2.682440,1.371935,12.747310
2024-09-16 00:00:00+00:00,6.442329,8.931097,3.529565,5.893315,6.429170,50.047818,3.920423,25.668524,0.733012,7.882644,41.984685,30.881405,5.226321,1.933266,4.570388,30.245310,1.274589,0.556204,0.728089,0.287107,12.427402,13.298595,16.951260,5.787649,5.456179,2.645387,1.343589,12.806988
2024-09-23 00:00:00+00:00,6.448454,8.873902,3.444125,6.476863,6.470821,51.514030,4.062589,25.277554,0.785327,8.244738,42.747958,32.031256,5.346119,1.897753,4.612528,30.242327,1.286095,0.563780,0.740071,0.284280,12.773693,14.500429,17.118284,5.673804,5.634030,2.741369,1.356012,13.135714
2024-09-30 00:00:00+00:00,6.647289,8.954580,3.522798,6.382946,6.842786,49.683412,4.152792,25.538012,0.826125,8.552960,44.894417,32.746381,5.144911,1.924875,4.919091,30.159446,1.387369,0.565405,0.760286,0.280768,12.991850,14.844095,18.256557,5.860244,5.810052,2.892560,1.393036,14.309762
2024-10-07 00:00:00+00:00,6.657113,9.040500,3.521149,6.560905,6.879725,52.301000,4.054952,25.248024,0.857357,8.934478,45.076315,33.512711,5.136589,1.840778,4.724188,30.532726,1.319155,0.579106,0.795565,0.271988,12.951427,15.335429,17.982774,5.730768,5.790440,2.861381,1.377573,14.388804
2024-10-14 00:00:00+00:00,6.693446,9.115327,3.800524,6.567679,6.974232,52.611644,4.151613,25.266637,0.891256,8.931284,44.368518,32.086777,4.979613,1.883920,4.831561,31.059446,1.328107,0.577201,0.793357,0.281762,13.205149,15.135048,18.042571,5.726905,5.892356,2.883185,1.437542,14.241315
2024-10-21 00:00:00+00:00,6.526499,9.202312,4.046458,6.467363,7.000701,52.846820,4.131506,25.073827,0.894887,9.137999,44.818839,32.585979,5.028637,1.892381,4.715948,30.755720,1.407452,0.577442,0.791625,0.293571,13.091967,15.065268,18.167034,5.707589,6.090401,2.924060,1.367478,14.100619
2024-10-28 00:00:00+00:00,6.431135,9.002845,4.013351,6.571726,6.866987,51.828310,4.320500,24.654613,0.955173,9.938860,46.155333,33.632536,4.917857,1.821987,4.712891,27.558405,1.374601,0.544765,0.813012,0.290357,13.535226,16.424018,17.452851,5.634952,6.196210,2.830571,1.178577,15.302935
2024-11-04 00:00:00+00:00,6.922324,9.819787,4.532012,6.783881,7.621055,55.294716,4.239589,25.152994,0.955929,9.734024,49.862976,33.368685,5.219631,2.021567,5.300466,30.400363,1.485946,0.598195,0.806458,0.330452,14.087561,16.369589,19.407296,5.781673,6.507744,3.082750,1.542756,15.734446
2024-11-11 00:00:00+00:00,7.422942,9.681551,5.079893,7.259345,7.922049,57.678851,4.481476,26.314054,0.979369,9.692031,54.025298,35.320833,5.543780,2.199310,5.842412,32.064060,1.544935,0.606970,0.862262,0.378000,14.112991,16.910661,19.003591,5.972375,6.947618,3.264351,1.663333,15.927185
2024-11-18 00:00:00+00:00,7.646923,10.131054,5.161708,7.951321,7.955601,59.048327,4.955839,26.495375,1.058327,10.263490,58.838637,39.669440,5.463601,2.233430,5.848052,33.173435,1.557634,0.616292,0.874976,0.385411,15.078086,19.335577,19.832045,6.057905,6.973665,3.303923,1.731821,18.639202
2024-11-25 00:00:00+00:00,7.720315,9.708429,5.236565,7.914339,7.893065,58.077335,4.715423,27.035018,1.017702,10.081777,55.467524,37.481571,5.736119,2.199405,5.714979,33.290863,1.543536,0.619190,0.880827,0.389738,14.668647,17.928357,19.626173,6.036089,6.965171,3.253036,1.633893,16.821506
2024-12-02 00:00:00+00:00,7.826832,9.823903,5.368500,6.994417,8.123972,58.582756,4.839405,26.583262,1.107190,10.863586,58.501851,38.971196,5.747161,2.312439,5.892170,34.419506,1.607092,0.630393,0.882262,0.392292,14.849882,18.793750,20.085433,6.146143,7.236635,3.397798,1.734934,18.358113
2024-12-09 00:00:00+00:00,7.999595,10.201372,5.285042,7.984792,8.259699,58.707016,4.824577,29.577774,1.107238,11.468717,65.125625,36.711583,5.647345,2.385536,5.926128,34.504375,1.648528,0.642647,0.922226,0.403476,15.257202,19.399185,20.530333,6.745804,7.207542,3.415375,1.784578,18.832756
2024-12-16 00:00:00+00:00,7.816603,9.904479,5.071607,7.766036,7.324451,56.484619,4.865232,28.993827,1.083976,11.363088,60.296708,36.259494,5.757167,2.332055,5.422891,32.870732,1.510478,0.596156,0.878042,0.410149,13.922656,18.652363,19.120720,6.667655,7.011472,3.150631,1.647621,17.583714
2024-12-23 00:00:00+00:00,6.710436,9.023022,5.159131,6.810232,6.460287,47.336435,4.115464,24.864286,0.918827,9.633812,58.738405,32.808533,5.475815,2.151685,4.854272,25.839696,1.461963,0.507813,0.734292,0.435494,12.290530,17.261946,16.178878,5.658083,6.136692,2.764482,1.324727,15.725494
2024-12-30 00:00:00+00:00,6.876332,9.372924,5.212869,6.091077,7.129680,51.646095,4.589167,26.101161,1.006280,11.189612,62.478376,35.436006,5.462565,2.211042,5.320594,10.194646,1.405013,0.552405,0.767345,0.414393,11.237631,20.301768,17.367673,6.049345,5.985347,3.031042,1.322150,18.584917
2025-01-06 00:00:00+00:00,7.157043,10.521170,5.363869,6.290946,8.173653,59.116067,5.111130,27.698042,1.089179,11.664220,63.568124,42.362226,5.545661,2.201335,5.595815,8.037775,1.584827,0.627119,0.872762,0.342631,12.451118,21.029690,19.469278,6.657071,6.389360,3.230982,1.599851,19.856292
2025-01-13 00:00:00+00:00,8.037399,10.798695,5.939863,7.227660,8.687040,62.916035,4.963860,31.331576,1.062764,11.084697,73.911120,36.021783,6.432556,2.519056,6.163443,9.061139,1.532848,0.666937,0.839923,0.417780,13.852788,18.773614,21.215806,6.913237,7.222743,3.522168,1.832111,18.385475
