average,close,dataid,deal,dealamount,dealnum,high,houseid,housetext,indate,indateStr,low,open,remark,subTypeId,subTypeLabel,subTypeName
0,75.59,c67cf72356c04297b8f865a6c6fd26d5,75.59,0.0,0,75.59,aae0171545a30b490145a30b490a0000,北京,2019-05-06,,75.59,75.59,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,75.59,4065987350fc4b20ab366b8b2943864d,75.59,148904.0,1970,75.59,aae0171545a30b490145a30b490a0000,北京,2019-04-30,,75.59,75.59,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.34,54d423f5b8944df3b46383ffbb2e8435,74.34,1868820.0,25138,74.34,aae0171545a30b490145a30b490a0000,北京,2019-04-29,,74.34,74.34,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,75.03,8d3f3db1060840b18cc5268e073ac961,75.03,360160.0,4800,75.03,aae0171545a30b490145a30b490a0000,北京,2019-04-26,,75.03,75.03,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,73.81,96e0442c55aa448889181ad10fe9bc96,73.81,1976810.0,26784,73.81,aae0171545a30b490145a30b490a0000,北京,2019-04-25,,73.81,73.81,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,77.49,7b61eff2edd546bd969e8a600ad93a2a,77.49,1084480.0,13996,77.49,aae0171545a30b490145a30b490a0000,北京,2019-04-24,,77.49,77.49,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,73.72,80aa9cd7badc449aae0307d1e9ea18b0,73.72,1198270.0,16255,73.72,aae0171545a30b490145a30b490a0000,北京,2019-04-23,,73.72,73.72,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,73.67,53b7841bffda4c0082e2cc1e6ca7848f,73.67,919815.0,12486,73.67,aae0171545a30b490145a30b490a0000,北京,2019-04-22,,73.67,73.67,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,72.43,063cda57491142ac8a1be3f57bd929f6,72.43,2880290.0,39769,72.43,aae0171545a30b490145a30b490a0000,北京,2019-04-19,,72.43,72.43,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.02,ec67d4a4ed90442bb78f49244b48a230,74.02,0.0,0,74.02,aae0171545a30b490145a30b490a0000,北京,2019-04-18,,74.02,74.02,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.02,d7f02cbc41964b8095e1165e4f8aff6e,74.02,0.0,0,74.02,aae0171545a30b490145a30b490a0000,北京,2019-04-17,,74.02,74.02,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.02,328014d4668d473983854309f22534da,74.02,0.0,0,74.02,aae0171545a30b490145a30b490a0000,北京,2019-04-16,,74.02,74.02,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.02,e3ecf9b1ae044f68b784d84cae07ea1a,74.02,0.0,0,74.02,aae0171545a30b490145a30b490a0000,北京,2019-04-15,,74.02,74.02,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,74.02,b1c7fc580bd44eb3b1a03180c3e261fb,74.02,0.0,0,74.02,aae0171545a30b490145a30b490a0000,北京,2019-04-12,,74.02,74.02,,aae0171545a30b490145a30b490a0000,TAN,BEA
